id,source_group,source_name,url,scope
q54571,hist_turkish_republic,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54572,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54573,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54574,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54575,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54576,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54577,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54578,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54579,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54580,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54581,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54582,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54583,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54584,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54585,art_music,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54586,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54587,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54588,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54589,sci_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q54590,sci_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q54591,sci_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q54592,sci_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q54593,sci_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q54594,sci_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q54595,sci_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q54596,sci_britannica,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54597,sci_britannica,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54598,sci_britannica,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54599,sci_fda,U.S. FDA,https://www.fda.gov/,Gıda ve günlük bilim
q54600,sci_britannica,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54601,sci_britannica,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54602,sci_britannica,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54603,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54604,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54605,sport_uefa,UEFA,https://www.uefa.com/,Avrupa futbolu
q54606,sport_uefa,UEFA,https://www.uefa.com/,Avrupa futbolu
q54607,sport_uefa,UEFA,https://www.uefa.com/,Avrupa futbolu
q54608,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q54609,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q54610,sport_nba_rules,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q54611,sport_nba_rules,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q54612,sport_nba_rules,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q54613,sport_itf,International Tennis Federation,https://www.itftennis.com/,Tenis kuralları ve tarihi
q54614,sport_itf,International Tennis Federation,https://www.itftennis.com/,Tenis kuralları ve tarihi
q54615,sport_itf,International Tennis Federation,https://www.itftennis.com/,Tenis kuralları ve tarihi
q54616,sport_fivb,FIVB,https://www.fivb.com/,Voleybol kuralları
q54617,sport_fivb,FIVB,https://www.fivb.com/,Voleybol kuralları
q54618,sport_fide,FIDE,https://www.fide.com/,Satranç kuralları
q54619,sport_fide,FIDE,https://www.fide.com/,Satranç kuralları
q54620,sport_fide,FIDE,https://www.fide.com/,Satranç kuralları
q54621,geo_britannica,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54622,geo_norway,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54623,geo_britannica,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54624,geo_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q54625,geo_britannica,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54626,geo_britannica,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54627,geo_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q54628,geo_namibia,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54629,geo_france,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54630,geo_peru,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54631,geo_hawaii,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54632,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54633,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54634,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54635,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54636,geo_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54637,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54638,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54639,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54640,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54641,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54642,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54643,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54644,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54645,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54646,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54647,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54648,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54649,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54650,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54651,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54652,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54653,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54654,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54655,hist_medicine,NIH / NLM,https://www.nih.gov/,İnsan biyolojisi ve tıp tarihi
q54656,hist_nobel,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54657,hist_nobel,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54658,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54659,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54660,hist_nobel,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54661,hist_nobel,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54662,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54663,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54664,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54665,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54666,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54667,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54668,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54669,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54670,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54671,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54672,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54673,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54674,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54675,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54676,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54677,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54678,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54679,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54680,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54681,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54682,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54683,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54684,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54685,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54686,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54687,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54688,art_architecture,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54689,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54690,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54691,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54692,sci_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q54693,sci_usgs,USGS,https://www.usgs.gov/,"Jeoloji, yanardağ ve doğal oluşumlar"
q54694,sci_nih,NIH / NLM,https://www.nih.gov/,İnsan biyolojisi ve tıp tarihi
q54695,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54696,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54697,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54698,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54699,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54700,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54701,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54702,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54703,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54704,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54705,sport_worldaquatics,World Aquatics,https://www.worldaquatics.com/,Yüzme ve su sporları
q54706,sport_worldaquatics,World Aquatics,https://www.worldaquatics.com/,Yüzme ve su sporları
q54707,sport_worldaquatics,World Aquatics,https://www.worldaquatics.com/,Yüzme ve su sporları
q54708,sport_worldaquatics,World Aquatics,https://www.worldaquatics.com/,Yüzme ve su sporları
q54709,sport_worldaquatics,World Aquatics,https://www.worldaquatics.com/,Yüzme ve su sporları
q54710,sport_worldaquatics,World Aquatics,https://www.worldaquatics.com/,Yüzme ve su sporları
q54711,sport_worldaquatics,World Aquatics,https://www.worldaquatics.com/,Yüzme ve su sporları
q54712,sport_worldaquatics,World Aquatics,https://www.worldaquatics.com/,Yüzme ve su sporları
q54713,sport_worldaquatics,World Aquatics,https://www.worldaquatics.com/,Yüzme ve su sporları
q54714,sport_worldaquatics,World Aquatics,https://www.worldaquatics.com/,Yüzme ve su sporları
q54715,sport_worldrowing,World Rowing,https://worldrowing.com/,Kürek sporu
q54716,sport_canoe,International Canoe Federation,https://www.canoeicf.com/,Kano ve kayak
q54717,sport_canoe,International Canoe Federation,https://www.canoeicf.com/,Kano ve kayak
q54718,sport_sailing,World Sailing,https://www.sailing.org/,Yelken
q54719,sport_surfing,İlgili uluslararası spor federasyonu,https://www.olympics.com/,Spor kuralı ve tarih kaydı
q54720,sport_diving,İlgili uluslararası spor federasyonu,https://www.olympics.com/,Spor kuralı ve tarih kaydı
q54721,geo_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54722,geo_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54723,geo_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54724,geo_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54725,geo_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54726,geo_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54727,geo_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54728,geo_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54729,geo_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54730,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54731,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54732,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54733,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54734,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54735,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54736,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54737,geo_turkey,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54738,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54739,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54740,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54741,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54742,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54743,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54744,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54745,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54746,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54747,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54748,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54749,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54750,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54751,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54752,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54753,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54754,ent_games,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54755,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54756,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54757,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54758,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54759,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54760,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54761,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54762,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54763,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54764,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54765,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54766,hist_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54767,hist_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54768,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54769,hist_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54770,hist_unesco,UNESCO,https://www.unesco.org/,"Kültürel miras, tarih ve gelenek"
q54771,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54772,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54773,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54774,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54775,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54776,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54777,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54778,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54779,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54780,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54781,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54782,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54783,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54784,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54785,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54786,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54787,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54788,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54789,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54790,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54791,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54792,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54793,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54794,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54795,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54796,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54797,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54798,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54799,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54800,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54801,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54802,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54803,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
